cluster_id,complex_name,addr_legal,addr_query,addr_variant_used,type,status,lat,lon,crs,refined_text,level1,level2,level3,level4L,level5,representative_method,parcel_count,centroid_spread_m,coord_source,coord_fetched_at,coord_license_note,qa_flag,error_code,needs_review
A10022364,다산유보라마크뷰,경기도 남양주시 다산동 4438- 다산유보라마크뷰,경기도 남양주시 다산동 4438,full,PARCEL,OK,37.605445293877196,127.15415038050315,EPSG:4326,경기도 남양주시 다산동 4438,경기도,남양주시,,다산동,4438,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:15.317097+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10022611,제일풍경채 퍼스티어,경기도 화성동탄구 신동 157 제일풍경채 퍼스티어,신동 157,fallback,PARCEL,OK,36.098090857571975,128.46769042709724,EPSG:4326,경상북도 구미시 신동 157-1,경상북도,구미시,,신동,157-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:16.301255+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sido_mismatch|sigungu_mismatch,,True
A10022615,다산역자연앤푸르지오,경기도 남양주시 다산동 6084 다산역자연앤푸르지오,경기도 남양주시 다산동 6084,full,PARCEL,OK,37.62200950358852,127.15062717835593,EPSG:4326,경기도 남양주시 다산동 6084,경기도,남양주시,,다산동,6084,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:16.936265+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10022646,e편한세상 동탄호수,경기도 화성동탄구 장지동 970 e편한세상 동탄호수,경기도 화성동탄구 장지동 970,full,PARCEL,OK,37.16271891708641,127.11263655507378,EPSG:4326,경기도 화성시 동탄구 장지동 970,경기도,화성시 동탄구,,장지동,970,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:17.415920+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10022882,동탄(2) 38단지 행복주택,경기도 화성동탄구 신동 111-1 동탄(2) 38단지 행복주택,신동 111-1,fallback,PARCEL,OK,35.96579930024099,126.9628304814726,EPSG:4326,전북특별자치도 익산시 신동 111-1,전북특별자치도,익산시,,신동,111-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:19.477753+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sido_mismatch|sigungu_mismatch,,True
A10022971,다산 포레스트 2단지,경기도 남양주시 다산동 6013 다산 포레스트 2단지,경기도 남양주시 다산동 6013,full,PARCEL,OK,37.629187626033826,127.15704868892027,EPSG:4326,경기도 남양주시 다산동 6013,경기도,남양주시,,다산동,6013,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:19.974038+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10023370,중흥s클래스 더테라스 리버파크3차(7블럭),경기도 화성동탄구 여울동 1012 중흥s클래스 더테라스 리버파크3차(7블럭),경기도 화성동탄구 여울동 1012,full,PARCEL,OK,37.18462352083779,127.08535578866795,EPSG:4326,경기도 화성시 동탄구 여울동 1012,경기도,화성시 동탄구,,여울동,1012,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:20.570131+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10023459,호반써밋 동탄 아파트,경기도 화성동탄구 신동  호반써밋 동탄 아파트,신동 0,fallback,PARCEL,OK,37.26908717402604,128.66918461586357,EPSG:4326,강원특별자치도 정선군 신동읍 가사리-1,강원특별자치도,정선군,,신동읍,0-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:21.571527+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sido_mismatch|sigungu_mismatch,,True
A10023573,동탄역삼정그린코아더베스트,경기도 화성동탄구 여울동 975 동탄역삼정그린코아더베스트,경기도 화성동탄구 여울동 975,full,PARCEL,OK,37.201014621054156,127.0889388253045,EPSG:4326,경기도 화성시 동탄구 여울동 975,경기도,화성시 동탄구,,여울동,975,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:22.102424+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10023642,다산지금데시앙,경기도 남양주시 다산동 6109 다산지금데시앙,경기도 남양주시 다산동 6109,full,PARCEL,OK,37.62079103016306,127.1662819032249,EPSG:4326,경기도 남양주시 다산동 6109,경기도,남양주시,,다산동,6109,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:22.628907+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10023643,다산진건데시앙,경기도 남양주시 다산동 6026 다산진건데시앙,경기도 남양주시 다산동 6026,full,PARCEL,OK,37.627381623649555,127.1486895321033,EPSG:4326,경기도 남양주시 다산동 6026,경기도,남양주시,,다산동,6026,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:23.204588+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10023650,동탄2 디에트르 포레,경기도 화성동탄구 신동 185-1 동탄2 디에트르 포레,신동 185-1,fallback,PARCEL,OK,36.096279710046005,128.47248867098875,EPSG:4326,경상북도 구미시 신동 185-1,경상북도,구미시,,신동,185-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:24.512339+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sido_mismatch|sigungu_mismatch,,True
A10023757,동탄2 LH40단지,경기도 화성동탄구 신동 818 동탄2 LH40단지,경기도 화성동탄구 신동 818,full,PARCEL,OK,37.17575386161132,127.1422132791599,EPSG:4326,경기도 화성시 동탄구 신동 818,경기도,화성시 동탄구,,신동,818,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:25.026959+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10023863,다산지금 경기행복주택,경기도 남양주시 다산동 6110 다산지금 경기행복주택,경기도 남양주시 다산동 6110,full,PARCEL,OK,37.61834311280528,127.16606816378376,EPSG:4326,경기도 남양주시 다산동 6110,경기도,남양주시,,다산동,6110,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:25.500041+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10023897,위례중앙푸르지오아파트,"서울특별시 송파구 장지동 897,서울특별시 송파구 장지동 896 위례중앙푸르지오아파트",서울특별시 송파구 장지동 897,full,PARCEL,OK,37.47460605186445,127.14154472632109,EPSG:4326,서울특별시 송파구 장지동 897,서울특별시,송파구,,장지동,897,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:25.958606+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024060,다산 메트로 3단지,경기도 남양주시 다산동 6076 다산 메트로 3단지,경기도 남양주시 다산동 6076,full,PARCEL,OK,37.62245457894289,127.14817934172284,EPSG:4326,경기도 남양주시 다산동 6076,경기도,남양주시,,다산동,6076,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:26.461911+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024076,동탄역유림노르웨이숲아파트,경기도 화성동탄구 여울동 978 동탄역유림노르웨이숲아파트,경기도 화성동탄구 여울동 978,full,PARCEL,OK,37.1989861462607,127.08893645154913,EPSG:4326,경기도 화성시 동탄구 여울동 978,경기도,화성시 동탄구,,여울동,978,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:26.913679+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024091,동탄호수하우스디아파트,경기도 화성동탄구 장지동 917 동탄호수하우스디아파트,경기도 화성동탄구 장지동 917,full,PARCEL,OK,37.16205766234876,127.09725560953822,EPSG:4326,경기도 화성시 동탄구 장지동 917,경기도,화성시 동탄구,,장지동,917,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:27.375251+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024093,다산 푸르지오,경기도 남양주시 다산동 6163 다산 푸르지오,경기도 남양주시 다산동 6163,full,PARCEL,OK,37.614929704074896,127.1644220947527,EPSG:4326,경기도 남양주시 다산동 6163,경기도,남양주시,,다산동,6163,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:27.851219+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024111,동탄호수공원리슈빌아파트,경기도 화성동탄구 장지동 924 동탄호수공원리슈빌아파트,경기도 화성동탄구 장지동 924,full,PARCEL,OK,37.164294179589206,127.10502190385458,EPSG:4326,경기도 화성시 동탄구 장지동 924,경기도,화성시 동탄구,,장지동,924,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:28.316264+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024177,동탄호수우남더테라스,경기도 화성동탄구 장지동 964 동탄호수우남더테라스,경기도 화성동탄구 장지동 964,full,PARCEL,OK,37.16164570044217,127.10765143582776,EPSG:4326,경기도 화성시 동탄구 장지동 964,경기도,화성시 동탄구,,장지동,964,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:28.842174+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024195,다산센트럴파크,경기도 남양주시 다산동 6107 다산센트럴파크,경기도 남양주시 다산동 6107,full,PARCEL,OK,37.62205674592245,127.16359750349855,EPSG:4326,경기도 남양주시 다산동 6107,경기도,남양주시,,다산동,6107,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:29.387107+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024211,미사역파라곤아파트,경기도 하남시 망월동 1125 미사역파라곤아파트,경기도 하남시 망월동 1125,full,PARCEL,OK,37.56435243417841,127.19381596021486,EPSG:4326,경기도 하남시 망월동 1125,경기도,하남시,,망월동,1125,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:29.927379+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024290,동탄역파라곤 아파트,경기도 화성동탄구 여울동 985 동탄역파라곤 아파트,경기도 화성동탄구 여울동 985,full,PARCEL,OK,37.19637712295767,127.09074878293066,EPSG:4326,경기도 화성시 동탄구 여울동 985,경기도,화성시 동탄구,,여울동,985,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:31.720789+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024368,동탄역 대방디엠시티 더 센텀 아파트,경기도 화성동탄구 영천동 3-3 동탄역 대방디엠시티 더 센텀 아파트,영천동 3-3,fallback,PARCEL,OK,37.5897637213483,127.16031227944642,EPSG:4326,경기도 구리시 토평동 3-3,경기도,구리시,,토평동,3-3,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:32.965586+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024415,다산해모로아파트,경기도 남양주시 다산동 6297 다산해모로아파트,경기도 남양주시 다산동 6297,full,PARCEL,OK,37.60571068410859,127.15197664069214,EPSG:4326,경기도 남양주시 다산동 6297,경기도,남양주시,,다산동,6297,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:33.448570+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024467,힐스테이트동탄역,경기도 화성동탄구 영천동 833 힐스테이트동탄역,경기도 화성동탄구 영천동 833,full,PARCEL,OK,37.21292377235398,127.09268814158123,EPSG:4326,경기도 화성시 동탄구 영천동 833,경기도,화성시 동탄구,,영천동,833,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:33.942988+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024480,다산자이아이비플레이스 아파트,경기도 남양주시 다산동 6028 다산자이아이비플레이스 아파트,경기도 남양주시 다산동 6028,full,PARCEL,OK,37.626989934143964,127.15110858396568,EPSG:4326,경기도 남양주시 다산동 6028,경기도,남양주시,,다산동,6028,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:34.430879+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024492,위례포레샤인13단지아파트,서울특별시 송파구 거여동 599 위례포레샤인13단지아파트,서울특별시 송파구 거여동 599,full,PARCEL,OK,37.48237579250612,127.13807879555196,EPSG:4326,서울특별시 송파구 거여동 599,서울특별시,송파구,,거여동,599,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:34.954226+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024496,동탄호수공원 경기행복주택,경기도 화성동탄구 산척동 750 동탄호수공원 경기행복주택,경기도 화성동탄구 산척동 750,full,PARCEL,OK,37.1667613947564,127.11913346676944,EPSG:4326,경기도 화성시 동탄구 산척동 750,경기도,화성시 동탄구,,산척동,750,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:35.532116+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024525,한화포레나동탄호수,경기도 화성동탄구 장지동 921 한화포레나동탄호수,경기도 화성동탄구 장지동 921,full,PARCEL,OK,37.16375962277561,127.09851546220162,EPSG:4326,경기도 화성시 동탄구 장지동 921,경기도,화성시 동탄구,,장지동,921,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:36.056542+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024577,위례포레샤인18단지,서울특별시 송파구 거여동 648 위례포레샤인18단지,서울특별시 송파구 거여동 648,full,PARCEL,OK,37.48767809637313,127.15217823829013,EPSG:4326,서울특별시 송파구 거여동 648,서울특별시,송파구,,거여동,648,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:37.517060+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024592,동탄2LH35단지,경기도 화성동탄구 산척동 748 동탄2LH35단지,경기도 화성동탄구 산척동 748,full,PARCEL,OK,37.164252708089094,127.12125544386959,EPSG:4326,경기도 화성시 동탄구 산척동 748,경기도,화성시 동탄구,,산척동,748,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:38.004008+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024637,김포장기 LH11단지,경기도 김포시 장기동 1696 김포장기 LH11단지,경기도 김포시 장기동 1696,full,PARCEL,OK,37.63687805678984,126.66421064607691,EPSG:4326,경기도 김포시 장기동 1696,경기도,김포시,,장기동,1696,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:38.591790+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10024732,동탄2 하우스디 NHF아파트,경기도 화성동탄구 산척동 743 동탄2 하우스디 NHF아파트,경기도 화성동탄구 산척동 743,full,PARCEL,OK,37.16885710805286,127.12647916822917,EPSG:4326,경기도 화성시 동탄구 산척동 743,경기도,화성시 동탄구,,산척동,743,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:40.424991+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024817,"위례역푸르지오4,5,6단지","경기도 성남수정구 창곡동 565-,경기도 성남수정구 창곡동 564-,경기도 성남수정구 창곡동 563-,경기도 성남수정구 창곡동 563,경기도 성남수정구 창곡동 565,경기도 성남수정구 창곡동 564 위례역푸르지오4,5,6단지",창곡동 565,fallback,PARCEL,OK,37.467878890057584,127.14112954230487,EPSG:4326,경기도 성남시 수정구 창곡동 565,경기도,성남시 수정구,,창곡동,565,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:42.498117+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024841,동탄2LH행복주택35단지,경기도 화성동탄구 산척동 747 동탄2LH행복주택35단지,경기도 화성동탄구 산척동 747,full,PARCEL,OK,37.16633576560656,127.12176333733291,EPSG:4326,경기도 화성시 동탄구 산척동 747,경기도,화성시 동탄구,,산척동,747,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:43.059966+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024843,중흥S-클래스 더 테라스 리버파크 2차,경기도 화성동탄구 여울동 993 중흥S-클래스 더 테라스 리버파크 2차,경기도 화성동탄구 여울동 993,full,PARCEL,OK,37.18892665935972,127.08546277118657,EPSG:4326,경기도 화성시 동탄구 여울동 993,경기도,화성시 동탄구,,여울동,993,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:43.563548+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10024890,미사힐즈파크푸르지오,경기도 하남시 풍산동 630 미사힐즈파크푸르지오,경기도 하남시 풍산동 630,full,PARCEL,OK,37.54381801338101,127.1932511869667,EPSG:4326,경기도 하남시 풍산동 630,경기도,하남시,,풍산동,630,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:44.064012+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025005,동탄역 동원로얄듀크비스타3차,경기도 화성동탄구 여울동 984 동탄역 동원로얄듀크비스타3차,경기도 화성동탄구 여울동 984,full,PARCEL,OK,37.19640594051853,127.0889598797079,EPSG:4326,경기도 화성시 동탄구 여울동 984,경기도,화성시 동탄구,,여울동,984,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:44.582024+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025020,동탄레이크자연앤푸르지오아파트,경기도 화성동탄구 장지동 922 동탄레이크자연앤푸르지오아파트,경기도 화성동탄구 장지동 922,full,PARCEL,OK,37.16406446842065,127.10251833775692,EPSG:4326,경기도 화성시 동탄구 장지동 922,경기도,화성시 동탄구,,장지동,922,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:45.074115+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025059,김포한강 호반베르디움 더 퍼스트,경기도 김포시 장기동 1865-4 김포한강 호반베르디움 더 퍼스트,경기도 김포시 장기동 1865-4,full,PARCEL,OK,37.652510947688484,126.67026921430815,EPSG:4326,경기도 김포시 장기동 1865-4,경기도,김포시,,장기동,1865-4,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:45.649372+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025066,다산 신안인스빌퍼스트포레,경기도 남양주시 다산동 6213 다산 신안인스빌퍼스트포레,경기도 남양주시 다산동 6213,full,PARCEL,OK,37.60288751833256,127.17632756712734,EPSG:4326,경기도 남양주시 다산동 6213,경기도,남양주시,,다산동,6213,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:46.310640+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025093,동탄린스트라우스더레이크,경기도 화성동탄구 송동 694 동탄린스트라우스더레이크,경기도 화성동탄구 송동 694,full,PARCEL,OK,37.17142053338455,127.10482395084055,EPSG:4326,경기도 화성시 동탄구 송동 694,경기도,화성시 동탄구,,송동,694,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:46.892055+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025276,동탄중흥에스클래스파크더테라스,경기도 화성동탄구 영천동 6-2 동탄중흥에스클래스파크더테라스,영천동 6-2,fallback,PARCEL,OK,33.28630153755921,126.5948255282094,EPSG:4326,제주특별자치도 서귀포시 토평동 6-2,제주특별자치도,서귀포시,,토평동,6-2,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:49.268464+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sido_mismatch|sigungu_mismatch,,True
A10025306,다산역 경기행복주택아파트,경기도 남양주시 다산동 6027 다산역 경기행복주택아파트,경기도 남양주시 다산동 6027,full,PARCEL,OK,37.625905435559304,127.14851828281238,EPSG:4326,경기도 남양주시 다산동 6027,경기도,남양주시,,다산동,6027,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:49.827402+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025312,동탄호수공원아이파크 아파트,경기도 화성동탄구 장지동 968 동탄호수공원아이파크 아파트,경기도 화성동탄구 장지동 968,full,PARCEL,OK,37.164613548217545,127.10871218576347,EPSG:4326,경기도 화성시 동탄구 장지동 968,경기도,화성시 동탄구,,장지동,968,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:50.300223+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025316,운양역 라피아노,"경기도 김포시 운양동 1341-45,경기도 김포시 운양동 1341-43,경기도 김포시 운양동 1341-44,경기도 김포시 운양동 1341-41,경기도 김포시 운양동 1341-42 운양역 라피아노",경기도 김포시 운양동 1341-45,full,PARCEL,OK,37.65032637566131,126.68607255548866,EPSG:4326,경기도 김포시 운양동 1341-45,경기도,김포시,,운양동,1341-45,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:50.835056+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025331,다산자연&e편한세상 3차아파트,경기도 남양주시 다산동 6132 다산자연&e편한세상 3차아파트,경기도 남양주시 다산동 6132,full,PARCEL,OK,37.619550515469996,127.15620342490753,EPSG:4326,경기도 남양주시 다산동 6132,경기도,남양주시,,다산동,6132,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:51.379990+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025393,다산e편한세상더퍼스트,경기도 남양주시 다산동 6151 다산e편한세상더퍼스트,경기도 남양주시 다산동 6151,full,PARCEL,OK,37.61618655978718,127.1559961152712,EPSG:4326,경기도 남양주시 다산동 6151,경기도,남양주시,,다산동,6151,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:54.055355+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025435,다산신안인스빌퍼스트리버,경기도 남양주시 다산동 540 다산신안인스빌퍼스트리버,다산동 540,fallback,PARCEL,OK,37.75194165983448,126.71390544227873,EPSG:4326,경기도 파주시 연다산동 540,경기도,파주시,,연다산동,540,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:55.018458+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025469,미사역 호반 써밋 아파트,경기도 하남시 망월동 1127 미사역 호반 써밋 아파트,경기도 하남시 망월동 1127,full,PARCEL,OK,37.564904650288305,127.1961794253583,EPSG:4326,경기도 하남시 망월동 1127,경기도,하남시,,망월동,1127,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:55.527414+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025534,덕풍역파크어울림아파트,경기도 하남시 덕풍동 947 덕풍역파크어울림아파트,경기도 하남시 덕풍동 947,full,PARCEL,OK,37.53877261570802,127.19714428341226,EPSG:4326,경기도 하남시 덕풍동 947,경기도,하남시,,덕풍동,947,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:59.134574+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025552,동탄금호어울림레이크2차,경기도 화성동탄구 장지동 923 동탄금호어울림레이크2차,경기도 화성동탄구 장지동 923,full,PARCEL,OK,37.1617449591229,127.10172651481847,EPSG:4326,경기도 화성시 동탄구 장지동 923,경기도,화성시 동탄구,,장지동,923,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:12:59.650373+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025561,다산센트럴에일린의뜰아파트,경기도 남양주시 다산동 6208 다산센트럴에일린의뜰아파트,경기도 남양주시 다산동 6208,full,PARCEL,OK,37.60703952090712,127.17153503963311,EPSG:4326,경기도 남양주시 다산동 6208,경기도,남양주시,,다산동,6208,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:00.187632+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025583,동탄2 아이파크A100BL,경기도 화성동탄구 장지동 623 동탄2 아이파크A100BL,경기도 화성동탄구 장지동 623,full,PARCEL,OK,37.16076159649593,127.12278167555559,EPSG:4326,경기도 화성시 동탄구 장지동 623-3,경기도,화성시 동탄구,,장지동,623-3,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:00.685581+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025589,위례포레스트사랑으로부영,경기도 성남수정구 창곡동 597 위례포레스트사랑으로부영,창곡동 597,fallback,PARCEL,OK,37.46173368551034,127.14551108641882,EPSG:4326,경기도 성남시 수정구 창곡동 597,경기도,성남시 수정구,,창곡동,597,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:01.782470+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025590,동탄2 IPARK 1단지 아파트,경기도 화성동탄구 장지동 24 동탄2 IPARK 1단지 아파트,장지동 24,fallback,PARCEL,OK,37.39720754203399,127.24221120512043,EPSG:4326,경기도 광주시 장지동 24-1,경기도,광주시,,장지동,24-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:02.832674+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025596,다산한강 반도유보라아파트 입주자대표회의,경기도 남양주시 다산동 6234 다산한강 반도유보라아파트 입주자대표회의,경기도 남양주시 다산동 6234,full,PARCEL,OK,37.59845879248668,127.16906185088584,EPSG:4326,경기도 남양주시 다산동 6234,경기도,남양주시,,다산동,6234,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:03.405010+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A10025603,힐스테이트동탄,경기도 화성동탄구 목동  힐스테이트동탄,목동 0,fallback,PARCEL,OK,37.321756600497054,126.97192898777169,EPSG:4326,경기도 수원시 장안구 이목동-1,경기도,수원시 장안구,,이목동,0-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:04.689050+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,sigungu_mismatch,,True
A10025667,미사강변센트럴풍경채아파트,경기도 하남시 풍산동 471 미사강변센트럴풍경채아파트,경기도 하남시 풍산동 471,full,PARCEL,OK,37.55660265550903,127.1831583098215,EPSG:4326,경기도 하남시 풍산동 471,경기도,하남시,,풍산동,471,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:13:05.204158+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
