kapt_code,kapt_name,addr_legal,addr_road,approval_date,approval_date_raw,household_count,bldg_count,pilot_guess,signal_name,signal_addr,signal_period,signal_score,human_match_status,human_reviewer,human_reviewed_at,reject_reason
A10026751,화성향남언덕마을사랑으로부영17단지,경기도 화성만세구 향남읍 상신리 1330 화성향남언덕마을사랑으로부영17단지,경기도 화성시 상신하길로 65,2017-09-14,20170914,942,11,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""향남읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026805,동탄역 반도유보라아이비파크5차,경기도 화성동탄구 여울동 988 동탄역 반도유보라아이비파크5차,경기도 화성시 동탄기흥로 393-15,2017-09-14,20170914,545,5,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026774,동탄역 반도유보라아이비파크6차,경기도 화성동탄구 여울동 972 동탄역 반도유보라아이비파크6차,경기도 화성시 동탄기흥로 479-12,2017-09-14,20170914,532,6,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026740,동탄역 센트럴예미지 아파트,경기도 화성동탄구 영천동 670 동탄역 센트럴예미지 아파트,경기도 화성시 동탄순환대로27길 45,2017-09-27,20170927,451,5,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026696,화성안녕우방아이유쉘아파트,경기도 화성병점구 안녕동 223 화성안녕우방아이유쉘아파트,경기도 화성시 안녕남로 246-21,2017-10-13,20171013,796,8,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""안녕동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026689,동탄2 르파비스,경기도 화성동탄구 목동  동탄2 르파비스,경기도 화성시 동탄순환대로20길 115,2017-11-07,20171107,876,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026496,동탄2 서희스타힐스24단지,경기도 화성동탄구 산척동  동탄2 서희스타힐스24단지,경기도 화성시 동탄순환대로17길 15,2017-11-22,20171122,882,8,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026641,화성봉담2LH3단지,"경기도 화성효행구 봉담읍 상리 627-3,경기도 화성효행구 봉담읍 수영리  화성봉담2LH3단지",경기도 화성시 상리3길 135,2017-11-28,20171128,1388,8,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""봉담읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026506,화성 봉담2 LH2단지 아파트,경기도 화성효행구 봉담읍 상리 695 화성 봉담2 LH2단지 아파트,경기도 화성시 상리1길 37,2017-11-29,20171129,1028,6,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""봉담읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026584,호반베르디움22단지,경기도 화성동탄구 목동  호반베르디움22단지,경기도 화성시 동탄순환대로20길 104,2017-12-11,20171211,746,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026587,레이크반도유보라아이비파크9.0,경기도 화성동탄구 장지동 1009 레이크반도유보라아이비파크9.0,경기도 화성시 동탄대로4길 95,2017-12-28,20171228,689,13,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026549,남양1차 시티프라디움,경기도 화성만세구 남양읍 남양리 2312 남양1차 시티프라디움,경기도 화성시 시청로102번길 51,2018-01-12,20180112,813,12,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""남양읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026473,동탄2 LH1단지 A6블록아파트,경기도 화성동탄구 영천동  동탄2 LH1단지 A6블록아파트,경기도 화성시 동탄대로24가길 27,2018-01-15,20180115,946,4,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026518,동탄파크푸르지오아파트,경기도 화성동탄구 영천동  동탄파크푸르지오아파트,경기도 화성시 동탄대로24가길 7,2018-01-15,20180115,913,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026527,더 펠리체 휴먼빌아파트,경기도 화성만세구 새솔동 23 더 펠리체 휴먼빌아파트,경기도 화성시 수노을1로 235,2018-01-18,20180118,750,12,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""새솔동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026352,송산그린시티반도유보라아이비파크,경기도 화성만세구 새솔동 22 송산그린시티반도유보라아이비파크,경기도 화성시 수노을1로 236,2018-01-25,20180125,980,12,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""새솔동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026260,송산이지더원레이크뷰아파트,경기도 화성만세구 새솔동  송산이지더원레이크뷰아파트,경기도 화성시 수노을1로 191,2018-01-26,20180126,782,11,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""새솔동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026355,동탄2 반도유보라아이비파크4차아파트,경기도 화성동탄구 청계동 536 동탄2 반도유보라아이비파크4차아파트,경기도 화성시 동탄대로시범길 134,2018-01-29,20180129,740,6,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026519,서동탄역파크자이아파트,경기도 화성병점구 능동 1282-0000 서동탄역파크자이아파트,경기도 화성시 서동탄로 53,2018-01-30,20180130,982,11,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""능동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026535,동탄금강펜테리움센트럴파크4,경기도 화성동탄구 목동  동탄금강펜테리움센트럴파크4,경기도 화성시 동탄순환대로20길 45,2018-01-30,20180130,1195,18,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026422,e편한세상동탄아파트,경기도 화성동탄구 목동 118-17 e편한세상동탄아파트,경기도 화성시 동탄순환대로20길 31,2018-01-31,20180131,1526,19,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026485,남양시티프라디움2차,"경기도 화성만세구 남양읍 남양리 1309-2,경기도 화성만세구 남양읍 남양리  남양시티프라디움2차",경기도 화성시 남양천로 45,2018-02-01,20180201,499,9,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""남양읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026464,동탄행복마을푸르지오,경기도 화성동탄구 영천동 718 동탄행복마을푸르지오,경기도 화성시 동탄순환대로26길 81,2018-02-12,20180212,1135,11,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026380,동탄호수자이파밀리에,"경기도 화성동탄구 장지동 ,경기도 화성동탄구 장지동 4-1 동탄호수자이파밀리에",경기도 화성시 동탄대로2길 19,2018-03-12,20180312,1067,11,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026319,동탄레이크자이더테라스,경기도 화성동탄구 송동 696 동탄레이크자이더테라스,"경기도 화성시 동탄순환대로1길 64,경기도 화성시 동탄순환대로1길 99",2018-04-11,20180411,483,27,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026265,동광뷰엘아파트,경기도 화성만세구 남양읍 남양리 1569 동광뷰엘아파트,경기도 화성시 역골중앙로 118,2018-05-31,20180531,673,8,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""남양읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026176,신동탄 롯데캐슬아파트,경기도 화성병점구 반월동 962 신동탄 롯데캐슬아파트,경기도 화성시 효행로 1338-44,2018-05-31,20180531,1185,13,DEV-DONGTAN2,False,True,True,2,rejected,parkd,2026-09-02,"법정동 ""반월동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026206,동탄2 롯데캐슬,경기도 화성동탄구 장지동 95 동탄2 롯데캐슬,경기도 화성시 동탄대로2길 49,2018-06-01,20180601,612,9,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026203,송산대방1차,경기도 화성만세구 새솔동 14 송산대방1차,경기도 화성시 수노을1로 148,2018-06-21,20180621,731,8,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""새솔동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026103,금호어울림레이크아파트,경기도 화성동탄구 장지동 966 금호어울림레이크아파트,경기도 화성시 동탄대로4길 17,2018-06-21,20180621,812,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026126,동탄호반베르디움6차아파트,"경기도 화성동탄구 장지동 ,경기도 화성동탄구 장지동 98 동탄호반베르디움6차아파트",경기도 화성시 동탄대로4다길 78,2018-07-05,20180705,14,7,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026029,동원로얄듀크1차아파트,경기도 화성동탄구 영천동  동원로얄듀크1차아파트,경기도 화성시 동탄첨단산업2로 14,2018-07-16,20180716,434,6,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025975,서봉마을 사랑으로 부영6단지 아파트,경기도 화성만세구 향남읍 하길리 1475 서봉마을 사랑으로 부영6단지 아파트,경기도 화성시 상신하길로 295,2018-07-19,20180719,1005,12,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""향남읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026127,반도유보라아이비파크 10.0 1단지,경기도 화성동탄구 산척동 744 반도유보라아이비파크 10.0 1단지,경기도 화성시 동탄순환대로12길 85,2018-07-19,20180719,1241,15,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026132,동탄역 더샵센트럴시티2차아파트,경기도 화성동탄구 여울동 675 동탄역 더샵센트럴시티2차아파트,경기도 화성시 동탄감배산로 19,2018-07-25,20180725,745,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026074,동탄파크자이아파트,"경기도 화성동탄구 영천동 651-1372,경기도 화성동탄구 중동  동탄파크자이아파트",경기도 화성시 동탄대로24길 117,2018-07-30,20180730,979,19,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026087,한신더휴아파트,"경기도 화성동탄구 목동 188-1,경기도 화성동탄구 목동  한신더휴아파트",경기도 화성시 동탄순환대로20길 70,2018-08-14,20180814,930,11,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026067,동탄2제일풍경채아파트,"경기도 화성동탄구 장지동 ,경기도 화성동탄구 장지동 19-3 동탄2제일풍경채아파트",경기도 화성시 동탄대로4가길 26,2018-08-27,20180827,624,9,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026055,향남 서봉마을4단지 모아미래도,경기도 화성만세구 향남읍 하길리 1515 향남 서봉마을4단지 모아미래도,경기도 화성시 상신하길로273번길 57,2018-08-29,20180829,894,13,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""향남읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10026008,동탄역 린스트라우스,경기도 화성동탄구 여울동 1020 동탄역 린스트라우스,경기도 화성시 동탄역로 102,2018-09-06,20180906,617,3,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10026035,서동탄역파크자이2차 아파트,"경기도 화성병점구 능동 0687-0007,경기도 화성병점구 능동 1283-0000 서동탄역파크자이2차 아파트",경기도 화성시 서동탄로 11,2018-09-27,20180927,376,5,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""능동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10025968,동탄2신도시 베라체아파트,"경기도 화성동탄구 목동 119,경기도 화성동탄구 목동  동탄2신도시 베라체아파트",경기도 화성시 동탄순환대로20길 13,2018-10-04,20181004,859,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025988,송산요진와이시티,경기도 화성만세구 새솔동  송산요진와이시티,경기도 화성시 수노을1로 147,2018-10-11,20181011,680,9,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""새솔동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10025962,동탄역 반도유보라 아이비파크 8차아파트,경기도 화성동탄구 여울동 973 동탄역 반도유보라 아이비파크 8차아파트,경기도 화성시 동탄광역환승로 73,2018-10-19,20181019,671,5,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025885,더레이크파크뷰아파트,경기도 화성동탄구 산척동 722 더레이크파크뷰아파트,경기도 화성시 동탄대로8길 91,2018-11-28,20181128,641,7,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025900,동탄호수공원역 레이크시티 아파트,경기도 화성동탄구 산척동 733 동탄호수공원역 레이크시티 아파트,경기도 화성시 동탄대로6길 84,2018-11-28,20181128,818,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025868,더레이크 에듀파크 아파트 입주자대표회의,경기도 화성동탄구 산척동 721 더레이크 에듀파크 아파트 입주자대표회의,경기도 화성시 동탄대로8길 65,2018-11-29,20181129,520,6,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025909,동탄  더  레이크 팰리스,"경기도 화성동탄구 산척동 129,경기도 화성동탄구 산척동  동탄  더  레이크 팰리스",경기도 화성시 동탄대로8길 35,2018-11-29,20181129,706,8,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025880,동탄 2 NHF 경남 아너스빌 아파트,"경기도 화성동탄구 목동 25-1,경기도 화성동탄구 목동  동탄 2 NHF 경남 아너스빌 아파트",경기도 화성시 동탄순환대로20길 69,2018-12-06,20181206,924,12,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025798,호수공원역 센트리체,경기도 화성동탄구 산척동 730 호수공원역 센트리체,경기도 화성시 동탄대로6길 50,2018-12-12,20181212,868,11,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025824,유보라아이비파크 10.0 2단지,경기도 화성동탄구 산척동 1-79 유보라아이비파크 10.0 2단지,경기도 화성시 동탄순환대로10길 88,2018-12-14,20181214,1515,21,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025790,동탄역 중흥S-클래스아파트,"경기도 화성동탄구 여울동 873-3,경기도 화성동탄구 여울동  동탄역 중흥S-클래스아파트",경기도 화성시 동부대로 951,2019-01-09,20190109,436,10,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025771,동탄역 반도유보라 아이비파크7.0 아파트,경기도 화성동탄구 여울동 971 동탄역 반도유보라 아이비파크7.0 아파트,경기도 화성시 동탄광역환승로 63,2019-01-16,20190116,710,4,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025712,SK뷰파크3차,경기도 화성병점구 기산동 478 SK뷰파크3차,경기도 화성시 동탄지성로 319-19,2019-01-22,20190122,1086,13,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""기산동""은 화성 동탄2 지구 밖 (원도심/타지구)"
A10025603,힐스테이트동탄,경기도 화성동탄구 목동  힐스테이트동탄,경기도 화성시 동탄순환대로19길 59,2019-02-22,20190222,1479,16,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025680,동탄 더샵 레이크에듀타운아파트,경기도 화성동탄구 산척동 699 동탄 더샵 레이크에듀타운아파트,경기도 화성시 동탄대로10길 20,2019-03-01,20190301,1538,16,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025622,동탄 동원로얄듀크2차,경기도 화성동탄구 목동  동탄 동원로얄듀크2차,경기도 화성시 동탄순환대로19길 21,2019-03-07,20190307,761,8,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025552,동탄금호어울림레이크2차,경기도 화성동탄구 장지동 923 동탄금호어울림레이크2차,경기도 화성시 동탄대로1길 32,2019-03-15,20190315,681,9,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025590,동탄2 IPARK 1단지 아파트,경기도 화성동탄구 장지동 24 동탄2 IPARK 1단지 아파트,경기도 화성시 동탄대로4길 123,2019-03-20,20190320,470,6,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025583,동탄2 아이파크A100BL,경기도 화성동탄구 장지동 623 동탄2 아이파크A100BL,경기도 화성시 동탄대로4길 143,2019-03-20,20190320,510,9,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025529,동탄 중흥S클래스 에듀하이 아파트,경기도 화성동탄구 산척동 1-68 동탄 중흥S클래스 에듀하이 아파트,경기도 화성시 동탄순환대로17길 31,2019-04-05,20190405,1194,16,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025520,행복주택28단지,경기도 화성동탄구 장지동 910-345 행복주택28단지,경기도 화성시 동탄순환대로2길 13,2019-05-13,20190513,816,3,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025510,호수공원역 센트럴시티,경기도 화성동탄구 산척동 593 호수공원역 센트럴시티,경기도 화성시 동탄대로6길 20,2019-05-17,20190517,1080,12,DEV-DONGTAN2,False,True,True,2,confirmed,parkd,2026-09-02,
A10025432,봉담한신더휴에듀파크아파트,경기도 화성효행구 봉담읍 와우리 602 봉담한신더휴에듀파크아파트,경기도 화성시 와우로 18,2019-05-31,20190531,1140,11,DEV-DONGTAN2,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""봉담읍""은 화성 동탄2 지구 밖 (원도심/타지구)"
