cluster_id,citycode,nodeid,nodenm,nodeno,api_lat,api_lon,list_lat,list_lon,coord_delta_m,recomputed_dist_m,api_radius_claim_m,reference_missing,direction_label,has_trunk_route,smoke_test_at,smoke_result,raw_snapshot_path,review_status,verified_by,verified_at,reject_reason,raw_citycode_response_path
A10027692,31020,GGB204000346,위례그린파크푸르지오,5291,37.4729667,127.15455,37.4729667,127.15455,0.0,329.0661824287029,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027709,31020,GGB204000034,래미안위례.위례고운초등학교앞,5081,37.4707333,127.1445333,37.4707333,127.1445333,0.0,73.29197771283997,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027709,31020,GGB204000093,래미안위례.위례고운초교.위례35단지,5082,37.4710333,127.14365,37.4710333,127.14365,0.0,128.90095869724686,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027709,31020,GGB204000236,성남시위례동행정복지센터.위례아트리버푸르지오,5176,37.4708167,127.1422833,37.4708167,127.1422833,0.0,210.110293355754,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027709,31020,GGB204000325,위례고운초교,5312,37.47115,127.1466333,37.47115,127.1466333,0.0,224.93483660136317,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027709,31020,GGB204000240,성남시위례동행정복지센터.위례보미리즌빌,5069,37.4710833,127.1416333,37.4710833,127.1416333,0.0,274.5450581211357,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027709,31020,GGB204000324,위례고운초교,5311,37.4714,127.1472167,37.4714,127.1472167,0.0,283.34869183183054,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027715,31020,GGB204000346,위례그린파크푸르지오,5291,37.4729667,127.15455,37.4729667,127.15455,0.0,112.48717213337471,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027715,31180,GGB227000302,위례롯데캐슬.그린파크푸르지오.남한산성입구,28471,37.4743833,127.1543333,37.4743833,127.1543333,0.0,131.8337942288609,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027715,31180,GGB227000301,위례그린파크푸르지오.롯데캐슬.남한산성입구,28470,37.4751,127.1545167,37.4751,127.1545167,0.0,183.8526042482337,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027715,31020,GGB204000237,위례호반써밋에비뉴,5292,37.4722833,127.1542,37.4722833,127.1542,0.0,189.6513895402308,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027715,31180,GGB227000662,위례롯데캐슬.호반써밋에비뉴,28473,37.4738833,127.1519333,37.4738833,127.1519333,0.0,315.8196531173837,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027715,31020,GGB204000312,위례더힐정문,5290,37.4709,127.15415,37.4709,127.15415,0.0,327.31327577083897,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027720,31020,GGB204000234,힐스테이트위례정문,5299,37.4645667,127.1436,37.4645667,127.1436,0.0,124.32477047635074,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027720,31020,GGB204000094,힐스테이트위례정문,5285,37.4640667,127.1444167,37.4640667,127.1444167,0.0,149.69575519754338,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027720,31020,GGB204000097,위례래미안이편한세상.힐스테이트위례,5060,37.4671167,127.1442667,37.4671167,127.1442667,0.0,191.1122622670524,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027720,31020,GGB204000201,힐스테이트위례후문.위례한빛초등학교,5298,37.4646667,127.1468167,37.4646667,127.1468167,0.0,218.5386636323096,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027720,31020,GGB204000090,밀리토피아시티.위례역푸르지오,5180,37.46735,127.14405,37.46735,127.14405,0.0,219.72319285297849,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027720,31020,GGB204000196,위례한빛초.래미안이편한세상.힐스테이트.한빛마을,5286,37.4648833,127.14735,37.4648833,127.14735,0.0,256.1550596926994,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027729,31240,GGB233000979,포스코더샵.롯데캐슬,36465,37.1999333,127.0991,37.1999333,127.0991,0.0,148.1915708744504,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027729,31240,GGB233000137,롯데캐슬.포스코더샵,36436,37.1997,127.0984667,37.1997,127.0984667,0.0,180.9772396113551,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027729,31240,GGB233001637,린스트라우스.한화,37658,37.19625,127.0985167,37.19625,127.0985167,0.0,348.0304312138099,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027729,31240,GGB233003085,동탄역(동측),55399,37.19985,127.0962833,37.19985,127.0962833,0.0,369.6873410885664,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027729,31240,GGB233003084,동탄역(서측),55398,37.1995833,127.0960833,37.1995833,127.0960833,0.0,380.95921447533743,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027729,31240,GGB233000978,한화.린스트라우스,36466,37.1953833,127.0990833,37.1953833,127.0990833,0.0,419.9593180708968,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027732,31240,GGB233000965,청목초.신안1차,36468,37.1945833,127.1194,37.1945833,127.1194,0.0,177.9531565179327,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027732,31240,GGB233002421,예솔초.호반2차.대원2차,55340,37.1962333,127.1187667,37.1962333,127.1187667,0.0,201.6274302125756,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027732,31240,GGB233001168,센트럴푸르지오.호반베르디움2차,36458,37.1981333,127.1168167,37.1981333,127.1168167,0.0,457.1716512703047,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027732,31240,GGB233002428,호반베르디움,55304,37.19955,127.1176167,37.19955,127.1176167,0.0,524.3528749954677,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027732,31240,GGB233001568,베라체아파트,36693,37.1905,127.12285,37.1905,127.12285,0.0,596.0645915098406,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027732,31240,GGB233000150,반도유보라.센트럴푸르지오,36515,37.1987333,127.11515,37.1987333,127.11515,0.0,616.044287365723,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027741,31180,GGB227000295,위례자이더시티.플로리체위례,28372,37.4737667,127.1491333,37.4737667,127.1491333,0.0,112.91013769461004,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027741,31180,GGB227000299,플로리체위례.위례자이더시티,28468,37.4739667,127.1499833,37.4739667,127.1499833,0.0,123.29927024799274,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027741,31180,GGB227000300,위례롯데캐슬.호반써밋에비뉴,28469,37.4736833,127.1509833,37.4736833,127.1509833,0.0,210.9268277332129,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027741,31180,GGB227000662,위례롯데캐슬.호반써밋에비뉴,28473,37.4738833,127.1519333,37.4738833,127.1519333,0.0,274.7074856885446,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027741,31180,GGB227000672,위례초.위례중.효성해링턴타워,28497,37.4776333,127.1492333,37.4776333,127.1492333,0.0,317.88562793075255,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027741,31180,GGB227000297,하남시위례동행정복지센터.위례고,28370,37.4767333,127.1521333,37.4767333,127.1521333,0.0,349.4524960765455,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027744,31020,GGB204000145,한화오벨리스크,5318,37.4737333,127.14095,37.4737333,127.14095,0.0,286.2349616829169,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027744,31020,GGB204000146,위례센트럴자이정문,5319,37.4722167,127.14055,37.4722167,127.14055,0.0,457.84778226269896,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027744,31020,GGB204000010,위례보미리즌빌,5317,37.4717667,127.1408167,37.4717667,127.1408167,0.0,500.8744903073047,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027744,31020,GGB204000326,위례센트럴자이,5313,37.4733167,127.1373667,37.4733167,127.1373667,0.0,515.7467066377623,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027744,31020,GGB204000240,성남시위례동행정복지센터.위례보미리즌빌,5069,37.4710833,127.1416333,37.4710833,127.1416333,0.0,567.2391171475319,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027744,31020,GGB204000327,위례31단지,5314,37.4730833,127.1368333,37.4730833,127.1368333,0.0,568.8700724224449,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027754,31130,GGB222001321,도농역.동화중고교.다산플루리움(중),23929,37.6083833,127.1620333,37.6083833,127.1620333,0.0,333.68020572692166,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027754,31130,GGB222001471,한화꿈에그린아파트.다산2동주민센터,49388,37.6079667,127.1689167,37.6079667,127.1689167,0.0,356.2272352905458,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027754,31130,GGB222001320,도농역.동화중고교.다산플루리움(중),23925,37.60785,127.1612333,37.60785,127.1612333,0.0,370.3090160619964,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027754,31130,GGB222001472,다산2동주민센터.한화꿈에그린아파트,49389,37.60815,127.1690833,37.60815,127.1690833,0.0,377.88690365997775,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027754,31130,GGB222000724,다산2동주민센터.양정초.한화아파트(중),23804,37.6104333,127.1664,37.6104333,127.1664,0.0,426.02251254070535,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027754,31130,GGB222000659,다산2동주민센터.양정초.한화아파트(중),23145,37.61075,127.16695,37.61075,127.16695,0.0,473.77744815176936,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027768,31240,GGB233000164,반도1차.경남,36811,37.2031667,127.1107667,37.2031667,127.1107667,0.0,132.09315359380705,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027768,31240,GGB233002434,시범예미지.영천유치원,55292,37.2032333,127.1087667,37.2032333,127.1087667,0.0,164.9110219356825,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027768,31240,GGB233000960,경남.반도1차,36452,37.2035167,127.1108167,37.2035167,127.1108167,0.0,168.74211568794428,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027768,31240,GGB233002435,영천유치원.시범예미지,55293,37.2035167,127.1087833,37.2035167,127.1087833,0.0,188.5273275157742,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027768,31240,GGB277104808,치동천5교교차로(미정차),0,37.2034167,127.11355,37.2034167,127.11355,0.0,343.34348587155404,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027768,31240,GGB233001491,반도1차.모아아파트,37551,37.2018833,127.1141,37.2018833,127.1141,0.0,362.3212353881813,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027782,31180,GGB227000196,미사강변루나리움.17단지,28018,37.5667167,127.18085,37.5667167,127.18085,0.0,135.96719178065794,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027782,31180,GGB227000199,미사강변루나리움.17단지,28017,37.56645,127.1811833,37.56645,127.1811833,0.0,167.2289983949602,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027782,31180,GGB227000656,미사강변스타힐스.금빛마을,28462,37.5701167,127.1831667,37.5701167,127.1831667,0.0,313.28521778207727,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027782,31180,GGB227000484,미사2동행정복지센터.하남시미사보건센터,28484,37.5673667,127.1848833,37.5673667,127.1848833,0.0,355.73297555177186,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027782,31180,GGB227000485,미사2동행정복지센터.하남시미사보건센터,28485,37.5676167,127.1851833,37.5676167,127.1851833,0.0,378.1421567597952,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027782,31180,GGB227000006,미사강변17단지.강일리버7단지,28467,37.5645833,127.18015,37.5645833,127.18015,0.0,379.0793531587107,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027798,31240,GGB233002429,이주택지.상록.경남아파트,55305,37.2071,127.1108667,37.2071,127.1108667,0.0,82.54242560678188,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027798,31240,GGB233001492,상록.경남아파트.이주택지,37550,37.2068667,127.1105333,37.2068667,127.1105333,0.0,104.97077535295674,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027798,31240,GGB233001493,퍼스트파크.이지더원,37549,37.2086833,127.1083,37.2086833,127.1083,0.0,225.09622399996303,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027798,31240,GGB233002430,퍼스트파크.이지더원,55306,37.209,127.1085,37.209,127.1085,0.0,227.75452802396185,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027798,31240,GGB233002179,동탄파크이지더원.자이후문,55609,37.2100667,127.11185,37.2100667,127.11185,0.0,274.5727355402463,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027798,31240,GGB233002181,동탄파크자이.이지더원후문,55610,37.2101667,127.1120333,37.2101667,127.1120333,0.0,291.50255054906785,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027806,31240,GGB233000959,동탄2LH4단지,36437,37.2056333,127.12265,37.2056333,127.12265,0.0,77.46468313638573,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027806,31240,GGB233001505,동탄2LH4단지,37583,37.2055833,127.1227833,37.2055833,127.1227833,0.0,89.78965088564138,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027806,31240,GGB233000352,단독주택,55814,37.2042833,127.1245833,37.2042833,127.1245833,0.0,304.979225229452,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027806,31240,GGB233002501,LH4단지후문,55407,37.2041,127.1196167,37.2041,127.1196167,0.0,311.867685439817,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027806,31240,GGB233000360,단독주택,55822,37.2041333,127.1246833,37.2041333,127.1246833,0.0,322.8317377637727,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027806,31240,GGB233002500,LH4단지후문,55406,37.2042667,127.1192,37.2042667,127.1192,0.0,326.2421677092615,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027830,31240,GGB233001637,린스트라우스.한화,37658,37.19625,127.0985167,37.19625,127.0985167,0.0,192.3704144542578,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027830,31240,GGB233000978,한화.린스트라우스,36466,37.1953833,127.0990833,37.1953833,127.0990833,0.0,195.2389947774228,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027830,31240,GGB233002437,한화꿈에그린,55309,37.1948167,127.1003333,37.1948167,127.1003333,0.0,203.39085674381892,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027830,31240,GGB233002438,한화꿈에그린,55310,37.1944333,127.1004833,37.1944333,127.1004833,0.0,244.62542709227856,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027830,31240,GGB233002419,한화.호반.대원,55296,37.1967333,127.1048667,37.1967333,127.1048667,0.0,374.9472129011319,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027830,31240,GGB233000139,한화.호반.대원,36445,37.1971,127.1049,37.1971,127.1049,0.0,381.3190611656126,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027846,31180,GGB227000371,미사강변트래지안정문,28605,37.5728833,127.1925,37.5728833,127.1925,0.0,48.57677315700365,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027846,31180,GGB227000195,미사강변한신더휴.트래지안,28504,37.5731167,127.1923833,37.5731167,127.1923833,0.0,76.1053163831014,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027846,31180,GGB227000271,미사강변트래지안.미사초등학교,28212,37.5725167,127.1936333,37.5725167,127.1936333,0.0,92.03388929103966,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027846,31180,GGB227000270,미사강변한신더휴.트래지안,28091,37.5738333,127.1934,37.5738333,127.1934,0.0,169.23280530227072,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027846,31180,GGB227000684,미사강변한신더휴,28531,37.57475,127.1928,37.57475,127.1928,0.0,256.1164602024437,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027846,31180,GGB227000219,한강유역환경청.미사고등학교.미사가람마을,28505,37.5703833,127.1945167,37.5703833,127.1945167,0.0,285.8541349616454,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027890,31240,GGB233000134,호반베르디움.롯데캐슬,36511,37.1972,127.1112,37.1972,127.1112,0.0,168.81269055305975,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027890,31240,GGB233002420,롯데캐슬.호반베르디움,55297,37.19685,127.1110667,37.19685,127.1110667,0.0,174.69113251928826,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027890,31240,GGB233001167,센트럴푸르지오.반도유보라,37484,37.1981167,127.11465,37.1981167,127.11465,0.0,204.6672144867588,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027890,31240,GGB233000150,반도유보라.센트럴푸르지오,36515,37.1987333,127.11515,37.1987333,127.11515,0.0,285.1390980334997,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027890,31240,GGB233001168,센트럴푸르지오.호반베르디움2차,36458,37.1981333,127.1168167,37.1981333,127.1168167,0.0,366.1546396894457,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027890,31240,GGB233000430,반도4차.동탄4동복지센터,55663,37.2001,127.1154,37.2001,127.1154,0.0,422.5857948260549,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027928,31240,GGB233001167,센트럴푸르지오.반도유보라,37484,37.1981167,127.11465,37.1981167,127.11465,0.0,158.39753154062765,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027928,31240,GGB233001168,센트럴푸르지오.호반베르디움2차,36458,37.1981333,127.1168167,37.1981333,127.1168167,0.0,223.31640186144293,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027928,31240,GGB233000150,반도유보라.센트럴푸르지오,36515,37.1987333,127.11515,37.1987333,127.11515,0.0,223.79769551557095,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027928,31240,GGB233002421,예솔초.호반2차.대원2차,55340,37.1962333,127.1187667,37.1962333,127.1187667,0.0,336.1841342628653,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027928,31240,GGB233000134,호반베르디움.롯데캐슬,36511,37.1972,127.1112,37.1972,127.1112,0.0,342.5982332820274,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027928,31240,GGB233002420,롯데캐슬.호반베르디움,55297,37.19685,127.1110667,37.19685,127.1110667,0.0,350.5630428472467,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027957,31230,GGB232000707,화성파크드림.솔터마을입구,35642,37.6406667,126.63015,37.6406667,126.63015,0.0,83.24360689544949,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027957,31230,GGB232000706,솔터마을입구.화성파크드림,35643,37.6411833,126.6302333,37.6411833,126.6302333,0.0,140.3600591082454,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027957,31230,GGB232000208,한강힐스테이트,35522,37.6401,126.6328833,37.6401,126.6328833,0.0,269.07835298706084,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027957,31230,GGB232000207,한강힐스테이트,35512,37.64035,126.6330833,37.64035,126.6330833,0.0,289.4874889744045,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027957,31230,GGB277102614,솔터마을입구(미정차),0,37.6376167,126.63155,37.6376167,126.63155,0.0,301.428683977333,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027957,31230,GGB232000767,모아엘가2차.한강센트럴블루힐,35764,37.6373167,126.6286167,37.6373167,126.6286167,0.0,312.97283442856536,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027966,31240,GGB233002421,예솔초.호반2차.대원2차,55340,37.1962333,127.1187667,37.1962333,127.1187667,0.0,148.0449019762815,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027966,31240,GGB233001168,센트럴푸르지오.호반베르디움2차,36458,37.1981333,127.1168167,37.1981333,127.1168167,0.0,248.45475666978413,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027966,31240,GGB233002428,호반베르디움,55304,37.19955,127.1176167,37.19955,127.1176167,0.0,287.2582302387597,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027966,31240,GGB233000965,청목초.신안1차,36468,37.1945833,127.1194,37.1945833,127.1194,0.0,317.3590977528927,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027966,31240,GGB233000150,반도유보라.센트럴푸르지오,36515,37.1987333,127.11515,37.1987333,127.11515,0.0,409.8881402013714,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027966,31240,GGB233002427,KCC스위첸,55303,37.2011167,127.1188667,37.2011167,127.1188667,0.0,412.81748422783,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027978,31180,GGB227000276,미사강변파크뷰.13단지,28305,37.5703,127.1894833,37.5703,127.1894833,0.0,116.41021301169528,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027978,31180,GGB227000369,구산문화마을.구산성지,28603,37.572,127.1879167,37.572,127.1879167,0.0,117.87387068478392,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027978,31180,GGB227000681,구산문화마을.구산성지,28528,37.5723167,127.1873667,37.5723167,127.1873667,0.0,175.3269093973712,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027978,31180,GGB227000277,미사강변파밀리에.14단지,28306,37.5697,127.1900833,37.5697,127.1900833,0.0,201.54232852668176,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027978,31180,GGB227000659,센트리버.스타힐스.더샵리버포레,28465,37.5725333,127.1856,37.5725333,127.1856,0.0,312.2350537235395,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027978,31180,GGB227000371,미사강변트래지안정문,28605,37.5728833,127.1925,37.5728833,127.1925,0.0,391.11983778387776,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028002,31240,GGB233002427,KCC스위첸,55303,37.2011167,127.1188667,37.2011167,127.1188667,0.0,44.37181208408899,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028002,31240,GGB233002428,호반베르디움,55304,37.19955,127.1176167,37.19955,127.1176167,0.0,174.4815614547506,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028002,31240,GGB233000129,신안2차.반도4차,36460,37.1999833,127.11605,37.1999833,127.11605,0.0,235.74180527003543,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028002,31240,GGB233000430,반도4차.동탄4동복지센터,55663,37.2001,127.1154,37.2001,127.1154,0.0,282.8596120296295,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028002,31240,GGB233002422,무봉초,55298,37.20345,127.1172833,37.20345,127.1172833,0.0,290.25902124888256,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028002,31240,GGB233001168,센트럴푸르지오.호반베르디움2차,36458,37.1981333,127.1168167,37.1981333,127.1168167,0.0,347.1978532703957,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028048,31240,GGB233000134,호반베르디움.롯데캐슬,36511,37.1972,127.1112,37.1972,127.1112,0.0,165.5266491754811,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028048,31240,GGB233002420,롯데캐슬.호반베르디움,55297,37.19685,127.1110667,37.19685,127.1110667,0.0,181.249543482044,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028048,31240,GGB233000139,한화.호반.대원,36445,37.1971,127.1049,37.1971,127.1049,0.0,431.7988041182239,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028048,31240,GGB233001167,센트럴푸르지오.반도유보라,37484,37.1981167,127.11465,37.1981167,127.11465,0.0,444.12179772563513,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028048,31240,GGB233002419,한화.호반.대원,55296,37.1967333,127.1048667,37.1967333,127.1048667,0.0,445.9911452432796,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028048,31240,GGB233000150,반도유보라.센트럴푸르지오,36515,37.1987333,127.11515,37.1987333,127.11515,0.0,494.729425407726,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028055,31240,GGB233000964,우남퍼스트빌.예미지시그너스,36469,37.2033667,127.0991,37.2033667,127.0991,0.0,189.34116014092947,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028055,31240,GGB233000130,예미지시그너스.우남퍼스트빌,36447,37.20315,127.0985,37.20315,127.0985,0.0,191.6942774038309,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10028055,31240,GGB233000979,포스코더샵.롯데캐슬,36465,37.1999333,127.0991,37.1999333,127.0991,0.0,209.7846865168852,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
